Product,Channel,gps_request_id,Plan_type,Plan_State,miningpassing,subscription_period,sales_code,OrderCat_OnPaymentType,FilterStatus,gps_request_status,Couponcode,gps_plan_id,order_created_at,Payment_month,Payment_Date,collection,RelayPrice_incl_gst,paid_status
GPS,Tele,1080025,NON- AIS,,NON-AIS,ANNUAL,672377,PayLater,ACTIVE,ACTIVE,,257,2025-04-28T16:46:17,202504,28-04-2025,3299.0,0.0,Paid
GPS,Market,1033826,NON- AIS,,NON-AIS,ANNUAL,56939,PayLater,ACTIVE,ACTIVE,,257,2025-03-05T17:04:42,202503,31-03-2025,3699.0,300.0,Paid
GPS,Market,1103902,NON- AIS,,NON-AIS,ANNUAL,188156,PayLater,ACTIVE,ACTIVE,,257,2025-05-29T21:39:40,202505,29-05-2025,3000.0,0.0,Paid
GPS,Market,1129938,NON- AIS,,NON-AIS,ANNUAL,811439,PayLater,ACTIVE,ACTIVE,,257,2025-06-30T14:46:50,202506,30-06-2025,3299.0,0.0,Paid
GPS,Tele,1079321,NON- AIS,,NON-AIS,ANNUAL,114173,PayLater,ACTIVE,ACTIVE,,257,2025-04-27T15:55:05,202504,27-04-2025,3299.0,0.0,Paid
GPS,Market,1043235,NON- AIS,,NON-AIS,ANNUAL,11145,Regular,ACTIVE,ACTIVE,,257,2025-03-18T12:03:32,202503,18-03-2025,3400.0,0.0,Paid
GPS,Tele,913254,NON- AIS,,NON-AIS,ANNUAL,633274,Regular,ACTIVE,ACTIVE,,257,2024-09-29T21:40:09,202503,24-03-2025,4799.0,0.0,Paid
GPS,Market,1060437,NON- AIS,,NON-AIS,ANNUAL,67927,Regular,ACTIVE,ACTIVE,,257,2025-04-08T14:31:21,202504,08-04-2025,3500.0,0.0,Paid
GPS,Market,1050877,NON- AIS,,NON-AIS,ANNUAL,175176,PayLater,ACTIVE,ACTIVE,,257,2025-03-27T10:08:01,202503,27-03-2025,3400.0,0.0,Paid
GPS,Market,1050155,NON- AIS,,NON-AIS,ANNUAL,60341,PayLater,ACTIVE,ACTIVE,,257,2025-03-26T12:24:56,202503,26-03-2025,3899.0,300.0,Paid
GPS,Market,1033564,NON- AIS,,NON-AIS,ANNUAL,893912,PayLater,ACTIVE,ACTIVE,,257,2025-03-05T14:22:59,202503,06-03-2025,3400.0,0.0,Paid
GPS,Market,1107787,NON- AIS,,NON-AIS,ANNUAL,560372,PayLater,ACTIVE,ACTIVE,,257,2025-06-03T18:39:28,202506,14-06-2025,3000.0,0.0,Paid
GPS,Market,1093442,NON- AIS,,NON-AIS,ANNUAL,729544,PayLater,ACTIVE,ACTIVE,,257,2025-05-16T12:38:01,202505,16-05-2025,3400.0,0.0,Paid
GPS,Market,1103820,NON- AIS,,NON-AIS,ANNUAL,75195,Regular,ACTIVE,ACTIVE,,260,2025-05-29T18:55:56,202505,29-05-2025,3300.0,0.0,Paid
GPS,Tele,1045017,NON- AIS,,NON-AIS,ANNUAL,152149,PayLater,ACTIVE,ACTIVE,,257,2025-03-20T10:59:25,202503,21-03-2025,3400.0,0.0,Paid
GPS,Tele,1075006,NON- AIS,,NON-AIS,ANNUAL,903592,PayLater,ACTIVE,ACTIVE,,257,2025-04-23T10:28:08,202504,23-04-2025,3400.0,0.0,Paid
GPS,Market,1036780,NON- AIS,,NON-AIS,ANNUAL,477757,Regular,ACTIVE,ACTIVE,,257,2025-03-08T20:58:27,202503,08-03-2025,3400.0,0.0,Paid
GPS,Market,1044882,NON- AIS,,NON-AIS,ANNUAL,41635,PayLater,ACTIVE,ACTIVE,,257,2025-03-19T21:43:29,202503,21-03-2025,3000.0,0.0,Paid
GPS,Market,1095039,NON- AIS,,NON-AIS,ANNUAL,24239,PayLater,ACTIVE,ACTIVE,,257,2025-05-18T12:22:40,202505,19-05-2025,3400.0,0.0,Paid
GPS,Market,1074313,NON- AIS,,NON-AIS,ANNUAL,776438,PayLater,ACTIVE,ACTIVE,,257,2025-04-22T13:24:04,202505,07-05-2025,2650.0,0.0,Paid
GPS,FS,1088187,NON- AIS,,NON-AIS,ANNUAL,548540,Regular,ACTIVE,ACTIVE,,257,2025-05-09T14:27:38,202505,09-05-2025,2401.0,0.0,Paid
GPS,Tele,1032427,NON- AIS,,NON-AIS,ANNUAL,791775,PayLater,ACTIVE,ACTIVE,,257,2025-03-04T11:57:26,202503,08-03-2025,3400.0,0.0,Paid
GPS,Market,1086578,NON- AIS,,NON-AIS,ANNUAL,34548,Regular,ACTIVE,ACTIVE,,257,2025-05-07T14:12:30,202505,07-05-2025,3400.0,0.0,Paid
GPS,Toll,1082053,NON- AIS,,NON-AIS,ANNUAL,46842,Regular,ACTIVE,ACTIVE,,257,2025-05-01T12:06:38,202505,01-05-2025,3400.0,0.0,Paid
GPS,Tele,1128019,NON- AIS,,NON-AIS,ANNUAL,541525,PayLater,ACTIVE,ACTIVE,,257,2025-06-27T18:18:53,202507,01-07-2025,3000.0,0.0,Paid
GPS,Market,1076476,NON- AIS,,NON-AIS,ANNUAL,455373,Regular,ACTIVE,ACTIVE,,257,2025-04-24T13:59:47,202504,24-04-2025,3400.0,0.0,Paid
GPS,Market,1086716,NON- AIS,,NON-AIS,ANNUAL,857004,Regular,ACTIVE,ACTIVE,,257,2025-05-07T16:02:16,202505,07-05-2025,2650.0,0.0,Paid
GPS,Market,1057076,NON- AIS,,NON-AIS,ANNUAL,564811,Regular,ACTIVE,ACTIVE,,257,2025-04-04T11:45:33,202504,04-04-2025,3400.0,0.0,Paid
GPS,Market,1066918,NON- AIS,,NON-AIS,ANNUAL,70497,Regular,ACTIVE,ACTIVE,,257,2025-04-15T12:46:13,202504,15-04-2025,3400.0,0.0,Paid
GPS,Market,1090376,NON- AIS,,NON-AIS,ANNUAL,937968,PayLater,ACTIVE,ACTIVE,,257,2025-05-12T15:43:22,202505,16-05-2025,3400.0,0.0,Paid
GPS,Tele,1088903,NON- AIS,,NON-AIS,ANNUAL,485452,PayLater,ACTIVE,ACTIVE,,257,2025-05-10T13:05:26,202505,10-05-2025,3299.0,0.0,Paid
GPS,Market,1091997,NON- AIS,,NON-AIS,ANNUAL,51592,Regular,ACTIVE,ACTIVE,,257,2025-05-14T14:09:29,202505,14-05-2025,3400.0,0.0,Paid
GPS,Market,1130194,NON- AIS,,NON-AIS,ANNUAL,464360,Regular,ACTIVE,ACTIVE,,257,2025-06-30T18:02:42,202506,30-06-2025,3100.0,0.0,Paid
GPS,Market,1111770,NON- AIS,,NON-AIS,ANNUAL,22272,PayLater,ACTIVE,ACTIVE,,257,2025-06-09T11:27:14,202506,09-06-2025,3899.0,300.0,Paid
GPS,Market,1088004,NON- AIS,,NON-AIS,ANNUAL,446308,PayLater,ACTIVE,ACTIVE,,257,2025-05-09T12:00:00,202505,15-05-2025,3699.0,300.0,Paid
GPS,Market,1051375,NON- AIS,,NON-AIS,ANNUAL,831765,PayLater,ACTIVE,ACTIVE,,257,2025-03-27T15:40:28,202503,27-03-2025,3400.0,0.0,Paid
GPS,Market,1111384,NON- AIS,,NON-AIS,ANNUAL,861471,PayLater,ACTIVE,ACTIVE,,257,2025-06-08T09:34:58,202506,11-06-2025,3400.0,0.0,Paid
GPS,Tele,1053917,NON- AIS,,NON-AIS,ANNUAL,432014,PayLater,ACTIVE,ACTIVE,,257,2025-03-31T13:06:29,202503,31-03-2025,2650.0,0.0,Paid
GPS,Market,1053636,NON- AIS,,NON-AIS,ANNUAL,625880,PayLater,ACTIVE,ACTIVE,,257,2025-03-30T16:43:46,202503,30-03-2025,3400.0,0.0,Paid
GPS,Market,1059496,NON- AIS,,NON-AIS,ANNUAL,531562,Regular,ACTIVE,ACTIVE,,257,2025-04-07T14:17:50,202504,07-04-2025,3599.0,0.0,Paid
GPS,Market,1055578,NON- AIS,,NON-AIS,ANNUAL,434278,Pay999,ACTIVE,ACTIVE,,257,2025-04-02T14:58:06,202504,15-04-2025,3100.0,0.0,Paid
GPS,Tele,1069785,NON- AIS,,NON-AIS,ANNUAL,554577,PayLater,ACTIVE,ACTIVE,,257,2025-04-17T17:37:03,202504,17-04-2025,3400.0,0.0,Paid
GPS,Market,1049726,NON- AIS,,NON-AIS,ANNUAL,182145,Regular,ACTIVE,ACTIVE,,257,2025-03-25T17:16:18,202503,25-03-2025,3299.0,0.0,Paid
GPS,Market,1068786,NON- AIS,,NON-AIS,ANNUAL,688946,PayLater,ACTIVE,ACTIVE,,257,2025-04-16T19:37:21,202504,19-04-2025,2500.0,0.0,Paid
GPS,Market,1112925,NON- AIS,,NON-AIS,ANNUAL,33368,PayLater,ACTIVE,ACTIVE,,257,2025-06-10T13:32:28,202506,20-06-2025,3699.0,300.0,Paid
GPS,Market,1033467,NON- AIS,,NON-AIS,ANNUAL,587305,PayLater,ACTIVE,ACTIVE,,257,2025-03-05T13:02:28,202503,06-03-2025,3299.0,0.0,Paid
GPS,Market,1089060,NON- AIS,,NON-AIS,ANNUAL,439424,Regular,ACTIVE,ACTIVE,,257,2025-05-10T14:29:56,202505,10-05-2025,3400.0,0.0,Paid
GPS,Market,1086245,NON- AIS,,NON-AIS,ANNUAL,428346,PayLater,ACTIVE,ACTIVE,,257,2025-05-07T09:35:51,202505,10-05-2025,3699.0,300.0,Paid
GPS,Market,1049071,NON- AIS,,NON-AIS,ANNUAL,21788,Regular,ACTIVE,ACTIVE,,257,2025-03-25T08:51:55,202503,25-03-2025,3599.0,0.0,Paid
GPS,Market,1012722,NON- AIS,,NON-AIS,ANNUAL,774079,PayLater,ACTIVE,ACTIVE,,257,2025-02-06T18:20:33,202503,01-03-2025,3400.0,0.0,Paid
GPS,Market,1121021,NON- AIS,,NON-AIS,ANNUAL,760143,Regular,ACTIVE,ACTIVE,,257,2025-06-19T19:06:52,202506,19-06-2025,3400.0,0.0,Paid
GPS,Tele,1079333,NON- AIS,,NON-AIS,ANNUAL,554577,PayLater,ACTIVE,ACTIVE,,257,2025-04-27T16:28:29,202504,27-04-2025,3599.0,300.0,Paid
GPS,Market,1123727,NON- AIS,,NON-AIS,ANNUAL,212835,PayLater,ACTIVE,ACTIVE,,257,2025-06-23T12:21:17,202506,23-06-2025,3400.0,0.0,Paid
GPS,Market,1034283,NON- AIS,,NON-AIS,ANNUAL,932474,PayLater,ACTIVE,ACTIVE,,257,2025-03-06T12:44:20,202503,09-03-2025,3449.0,0.0,Paid
GPS,Market,1045129,NON- AIS,,NON-AIS,ANNUAL,185878,PayLater,ACTIVE,ACTIVE,,257,2025-03-20T12:11:07,202504,10-04-2025,3699.0,300.0,Paid
GPS,Market,1034655,NON- AIS,,NON-AIS,ANNUAL,752428,PayLater,ACTIVE,ACTIVE,,257,2025-03-06T17:08:58,202503,07-03-2025,3400.0,0.0,Paid
GPS,Market,1084714,NON- AIS,,NON-AIS,ANNUAL,747119,PayLater,ACTIVE,ACTIVE,,257,2025-05-05T11:29:01,202505,10-05-2025,3400.0,0.0,Paid
GPS,Market,1040773,NON- AIS,,NON-AIS,ANNUAL,806735,PayLater,ACTIVE,ACTIVE,,257,2025-03-14T12:17:50,202503,22-03-2025,3299.0,0.0,Paid
GPS,Market,1038029,NON- AIS,,NON-AIS,ANNUAL,41499,PayLater,ACTIVE,ACTIVE,,257,2025-03-10T18:35:45,202503,11-03-2025,3600.0,0.0,Paid
GPS,Tele,1065249,NON- AIS,,NON-AIS,ANNUAL,417198,PayLater,GenuineOrder,CANCELLED,,257,2025-04-13T12:13:10,202504,13-04-2025,3400.0,0.0,Paid
GPS,Tele,1080085,NON- AIS,,NON-AIS,ANNUAL,523583,PayLater,GenuineOrder,CANCELLED,,257,2025-04-28T17:37:52,202504,28-04-2025,3299.0,0.0,Paid
GPS,Tele,1093640,NON- AIS,,NON-AIS,ANNUAL,531460,PayLater,GenuineOrder,CANCELLED,,257,2025-05-16T15:14:32,202505,16-05-2025,3299.0,0.0,Paid
GPS,Tele,1050178,NON- AIS,,NON-AIS,ANNUAL,943465,PayLater,GenuineOrder,CANCELLED,,257,2025-03-26T12:42:18,202503,26-03-2025,3599.0,300.0,Paid
GPS,Tele,1114052,NON- AIS,,NON-AIS,ANNUAL,531460,PayLater,CONFIRMED,CONFIRMED,,257,2025-06-11T14:56:11,202506,11-06-2025,3299.0,0.0,Paid
GPS,Tele,1053044,NON- AIS,,NON-AIS,ANNUAL,493945,Regular,CONFIRMED,CONFIRMED,,257,2025-03-29T15:29:25,202503,29-03-2025,3300.0,0.0,Paid
GPS,Tele,1054986,NON- AIS,,NON-AIS,ANNUAL,493945,Regular,GenuineOrder,CANCELLED,,257,2025-04-01T18:38:49,202504,01-04-2025,3300.0,0.0,Paid
GPS,Market,1065496,NON- AIS,,NON-AIS,ANNUAL,852006,PayLater,GenuineOrder,CANCELLED,,257,2025-04-13T18:44:19,202504,16-04-2025,3000.0,0.0,Paid
GPS,Market,1124965,NON- AIS,,NON-AIS,ANNUAL,649230,PayLater,CONFIRMED,CONFIRMED,,257,2025-06-24T15:09:50,202506,24-06-2025,3000.0,0.0,Paid
GPS,Market,1052262,NON- AIS,,NON-AIS,ANNUAL,71277,Regular,GenuineOrder,CANCELLED,,257,2025-03-28T16:10:12,202503,28-03-2025,3400.0,0.0,Paid
GPS,Tele,1080137,NON- AIS,,NON-AIS,ANNUAL,560019,PayLater,CONFIRMED,CONFIRMED,,257,2025-04-28T18:20:06,202504,28-04-2025,3299.0,0.0,Paid
GPS,Market,1090264,NON- AIS,,NON-AIS,ANNUAL,566811,PayLater,ACTIVE,ACTIVE,,257,2025-05-12T14:15:55,202505,14-05-2025,2400.0,0.0,Paid
GPS,Market,1076461,NON- AIS,,NON-AIS,ANNUAL,89934,PayLater,ACTIVE,ACTIVE,,257,2025-04-24T13:51:19,202505,01-05-2025,3000.0,0.0,Paid
GPS,Market,1047520,NON- AIS,,NON-AIS,ANNUAL,646856,Regular,ACTIVE,ACTIVE,,257,2025-03-22T16:59:30,202503,22-03-2025,3599.0,0.0,Paid
GPS,Market,1028483,NON- AIS,,NON-AIS,ANNUAL,392133,PayLater,ACTIVE,ACTIVE,,257,2025-02-27T11:37:34,202503,01-03-2025,3299.0,0.0,Paid
GPS,Market,1042023,NON- AIS,,NON-AIS,ANNUAL,885904,PayLater,ACTIVE,ACTIVE,,257,2025-03-16T18:20:14,202503,22-03-2025,3400.0,0.0,Paid
GPS,Market,1129056,NON- AIS,,NON-AIS,ANNUAL,657622,PayLater,ACTIVE,ACTIVE,,257,2025-06-28T21:54:33,202506,29-06-2025,3400.0,0.0,Paid
GPS,Market,1056813,NON- AIS,,NON-AIS,ANNUAL,527363,PayLater,ACTIVE,ACTIVE,,257,2025-04-03T19:46:39,202504,03-04-2025,3400.0,0.0,Paid
GPS,Market,1043075,NON- AIS,,NON-AIS,ANNUAL,31394,Regular,ACTIVE,ACTIVE,,257,2025-03-18T10:26:54,202503,18-03-2025,3400.0,0.0,Paid
GPS,Market,1042899,NON- AIS,,NON-AIS,ANNUAL,52728,Regular,ACTIVE,ACTIVE,,257,2025-03-17T18:43:55,202503,17-03-2025,3500.0,0.0,Paid
GPS,Market,1105821,NON- AIS,,NON-AIS,ANNUAL,638109,Regular,ACTIVE,ACTIVE,,257,2025-06-01T14:29:16,202506,01-06-2025,3400.0,0.0,Paid
GPS,Market,1094927,NON- AIS,,NON-AIS,ANNUAL,771791,Regular,ACTIVE,ACTIVE,,257,2025-05-17T22:44:42,202505,17-05-2025,3299.0,0.0,Paid
GPS,Market,1110994,NON- AIS,,NON-AIS,ANNUAL,732192,PayLater,ACTIVE,ACTIVE,,257,2025-06-07T13:24:40,202506,30-06-2025,3400.0,0.0,Paid
GPS,Market,1044025,NON- AIS,,NON-AIS,ANNUAL,189956,Regular,ACTIVE,ACTIVE,,257,2025-03-19T10:35:08,202503,19-03-2025,3699.0,300.0,Paid
GPS,Market,1060130,NON- AIS,,NON-AIS,ANNUAL,86368,PayLater,ACTIVE,ACTIVE,,257,2025-04-08T11:24:49,202504,08-04-2025,3599.0,0.0,Paid
GPS,Tele,1061253,NON- AIS,,NON-AIS,ANNUAL,309458,PayLater,ACTIVE,ACTIVE,,257,2025-04-09T12:47:16,202504,09-04-2025,3400.0,0.0,Paid
GPS,Market,1031159,NON- AIS,,NON-AIS,ANNUAL,570426,PayLater,ACTIVE,ACTIVE,,257,2025-03-02T13:26:55,202503,02-03-2025,3599.0,0.0,Paid
GPS,Tele,1032614,NON- AIS,,NON-AIS,ANNUAL,159060,PayLater,ACTIVE,ACTIVE,,257,2025-03-04T13:43:37,202503,04-03-2025,3400.0,0.0,Paid
GPS,Market,1050085,NON- AIS,,NON-AIS,ANNUAL,837907,PayLater,ACTIVE,ACTIVE,,257,2025-03-26T11:30:03,202503,26-03-2025,3400.0,0.0,Paid
GPS,Market,1089560,NON- AIS,,NON-AIS,ANNUAL,260110,PayLater,ACTIVE,ACTIVE,,257,2025-05-11T10:29:45,202505,12-05-2025,3400.0,0.0,Paid
GPS,Market,1078194,NON- AIS,,NON-AIS,ANNUAL,247161,PayLater,ACTIVE,ACTIVE,,257,2025-04-26T11:49:02,202504,28-04-2025,3699.0,300.0,Paid
GPS,Toll,1079247,NON- AIS,,NON-AIS,ANNUAL,808023,Regular,ACTIVE,ACTIVE,,257,2025-04-27T14:30:01,202504,27-04-2025,3400.0,0.0,Paid
GPS,Market,1091184,NON- AIS,,NON-AIS,ANNUAL,683410,Regular,ACTIVE,ACTIVE,,257,2025-05-13T15:16:34,202505,13-05-2025,2650.0,0.0,Paid
GPS,Tele,1081458,NON- AIS,,NON-AIS,ANNUAL,231250,PayLater,ACTIVE,ACTIVE,,257,2025-04-30T13:17:19,202504,30-04-2025,3299.0,0.0,Paid
GPS,Toll,1032636,NON- AIS,,NON-AIS,ANNUAL,472290,Regular,ACTIVE,ACTIVE,,257,2025-03-04T13:59:47,202503,04-03-2025,3400.0,0.0,Paid
GPS,Market,1078442,NON- AIS,,NON-AIS,ANNUAL,68297,Regular,ACTIVE,ACTIVE,,257,2025-04-26T14:23:49,202504,26-04-2025,3400.0,0.0,Paid
GPS,Market,1049119,NON- AIS,,NON-AIS,ANNUAL,336431,Regular,ACTIVE,ACTIVE,,257,2025-03-25T10:25:19,202503,25-03-2025,3400.0,0.0,Paid
GPS,Market,1090706,NON- AIS,,NON-AIS,ANNUAL,869858,PayLater,ACTIVE,ACTIVE,,257,2025-05-13T08:35:59,202505,14-05-2025,3400.0,0.0,Paid
GPS,Market,1064321,NON- AIS,,NON-AIS,ANNUAL,803201,PayLater,ACTIVE,ACTIVE,,257,2025-04-12T11:35:47,202504,14-04-2025,3400.0,0.0,Paid
GPS,Market,1128124,NON- AIS,,NON-AIS,ANNUAL,688057,Regular,ACTIVE,ACTIVE,,257,2025-06-27T19:51:52,202506,27-06-2025,3400.0,0.0,Paid
GPS,Tele,1108136,NON- AIS,,NON-AIS,ANNUAL,661800,PayLater,ACTIVE,ACTIVE,,257,2025-06-04T12:01:04,202506,04-06-2025,2650.0,0.0,Paid
GPS,Market,1044063,NON- AIS,,NON-AIS,ANNUAL,875517,PayLater,ACTIVE,ACTIVE,,257,2025-03-19T11:05:11,202503,20-03-2025,3400.0,0.0,Paid
GPS,Market,1090834,NON- AIS,,NON-AIS,ANNUAL,459577,Regular,ACTIVE,ACTIVE,,257,2025-05-13T11:40:46,202505,13-05-2025,3599.0,0.0,Paid
GPS,Tele,1077850,NON- AIS,,NON-AIS,ANNUAL,448492,PayLater,ACTIVE,ACTIVE,,257,2025-04-25T18:54:13,202504,25-04-2025,3699.0,300.0,Paid
GPS,Toll,1083895,NON- AIS,,NON-AIS,ANNUAL,926248,Regular,ACTIVE,ACTIVE,,257,2025-05-03T16:37:23,202505,03-05-2025,3400.0,0.0,Paid
GPS,Market,1077266,NON- AIS,,NON-AIS,ANNUAL,673642,Regular,ACTIVE,ACTIVE,,257,2025-04-25T12:16:52,202504,25-04-2025,3399.5,0.0,Paid
GPS,Tele,1034145,NON- AIS,,NON-AIS,ANNUAL,645734,Regular,ACTIVE,ACTIVE,,257,2025-03-06T11:50:02,202503,06-03-2025,3399.5,0.0,Paid
GPS,Market,1039422,NON- AIS,,NON-AIS,ANNUAL,516866,Regular,ACTIVE,ACTIVE,,257,2025-03-12T15:15:39,202503,12-03-2025,3500.0,0.0,Paid
GPS,Market,1030440,NON- AIS,,NON-AIS,ANNUAL,17998,PayLater,ACTIVE,ACTIVE,,257,2025-03-01T13:19:24,202503,26-03-2025,3699.0,300.0,Paid
GPS,Market,1107626,NON- AIS,,NON-AIS,ANNUAL,27135,PayLater,ACTIVE,ACTIVE,,257,2025-06-03T16:41:38,202506,11-06-2025,3400.0,0.0,Paid
GPS,Tele,1053873,NON- AIS,,NON-AIS,ANNUAL,658477,PayLater,ACTIVE,ACTIVE,,257,2025-03-31T12:21:18,202503,31-03-2025,3299.0,0.0,Paid
GPS,Market,1096103,NON- AIS,,NON-AIS,ANNUAL,771791,Regular,ACTIVE,ACTIVE,,257,2025-05-20T10:46:59,202505,20-05-2025,3400.0,0.0,Paid
GPS,Tele,1079071,NON- AIS,,NON-AIS,ANNUAL,456262,PayLater,ACTIVE,ACTIVE,,257,2025-04-27T11:46:07,202504,27-04-2025,2650.0,0.0,Paid
GPS,Market,1084242,NON- AIS,,NON-AIS,ANNUAL,938209,Regular,ACTIVE,ACTIVE,,257,2025-05-04T11:14:03,202505,04-05-2025,2650.0,0.0,Paid
GPS,Market,1114366,NON- AIS,,NON-AIS,ANNUAL,31820,PayLater,ACTIVE,ACTIVE,,257,2025-06-11T18:45:48,202506,30-06-2025,3400.0,0.0,Paid
GPS,Tele,1073281,NON- AIS,,NON-AIS,ANNUAL,523583,PayLater,ACTIVE,ACTIVE,,257,2025-04-21T12:41:34,202504,21-04-2025,3299.0,0.0,Paid
GPS,Market,1124161,NON- AIS,,NON-AIS,ANNUAL,646856,Regular,ACTIVE,ACTIVE,,257,2025-06-23T16:51:32,202506,23-06-2025,3599.0,0.0,Paid
GPS,Market,1083648,NON- AIS,,NON-AIS,ANNUAL,830592,PayLater,ACTIVE,ACTIVE,,257,2025-05-03T13:52:51,202505,13-05-2025,3400.0,0.0,Paid
GPS,Tele,1066237,NON- AIS,,NON-AIS,ANNUAL,926876,PayLater,ACTIVE,ACTIVE,,257,2025-04-14T16:41:48,202504,14-04-2025,3300.0,0.0,Paid
GPS,Market,1053524,NON- AIS,,NON-AIS,ANNUAL,821938,Regular,ACTIVE,ACTIVE,,257,2025-03-30T13:31:58,202503,30-03-2025,3699.0,300.0,Paid
GPS,Market,1113536,NON- AIS,,NON-AIS,ANNUAL,43865,Regular,ACTIVE,ACTIVE,,257,2025-06-11T00:31:08,202506,11-06-2025,3299.0,0.0,Paid
GPS,Market,1031884,NON- AIS,,NON-AIS,ANNUAL,494358,PayLater,ACTIVE,ACTIVE,,257,2025-03-03T15:41:59,202503,04-03-2025,2650.0,0.0,Paid
GPS,Market,1050692,NON- AIS,,NON-AIS,ANNUAL,671787,PayLater,ACTIVE,ACTIVE,,257,2025-03-26T18:15:04,202503,26-03-2025,3599.0,0.0,Paid
GPS,Market,1083689,NON- AIS,,NON-AIS,ANNUAL,710474,Regular,ACTIVE,ACTIVE,,257,2025-05-03T14:15:42,202505,03-05-2025,3400.0,0.0,Paid
GPS,Market,1079295,NON- AIS,,NON-AIS,ANNUAL,842838,Regular,ACTIVE,ACTIVE,,257,2025-04-27T15:14:56,202504,27-04-2025,3000.0,0.0,Paid
GPS,Market,1055526,NON- AIS,,NON-AIS,ANNUAL,439424,PayLater,ACTIVE,ACTIVE,,257,2025-04-02T14:30:48,202504,03-04-2025,3400.0,0.0,Paid
GPS,Market,1040529,NON- AIS,,NON-AIS,ANNUAL,85869,PayLater,ACTIVE,ACTIVE,,257,2025-03-13T18:38:17,202503,15-03-2025,3400.0,0.0,Paid
GPS,Toll,1124066,NON- AIS,,NON-AIS,ANNUAL,65571,Regular,ACTIVE,ACTIVE,,257,2025-06-23T15:48:23,202506,23-06-2025,3699.0,300.0,Paid
GPS,Market,1079086,NON- AIS,,NON-AIS,ANNUAL,23830,Pay999,ACTIVE,ACTIVE,,257,2025-04-27T11:56:13,202505,05-05-2025,3299.0,0.0,Paid
GPS,Market,1090280,NON- AIS,,NON-AIS,ANNUAL,81143,Regular,ACTIVE,ACTIVE,,257,2025-05-12T14:26:02,202505,12-05-2025,3400.0,0.0,Paid
GPS,Market,1057603,NON- AIS,,NON-AIS,ANNUAL,513476,PayLater,ACTIVE,ACTIVE,,257,2025-04-04T17:28:00,202504,04-04-2025,3600.0,0.0,Paid
GPS,Market,1061006,NON- AIS,,NON-AIS,ANNUAL,934858,Regular,ACTIVE,ACTIVE,,257,2025-04-09T10:35:39,202504,09-04-2025,3400.0,0.0,Paid
GPS,Market,1058939,NON- AIS,,NON-AIS,ANNUAL,795937,PayLater,ACTIVE,ACTIVE,,257,2025-04-06T14:57:04,202504,17-04-2025,3400.0,0.0,Paid
GPS,Market,1030623,NON- AIS,,NON-AIS,ANNUAL,121022,PayLater,ACTIVE,ACTIVE,,257,2025-03-01T15:07:14,202503,01-03-2025,3000.0,0.0,Paid
GPS,Market,1030611,NON- AIS,,NON-AIS,ANNUAL,375115,PayLater,ACTIVE,ACTIVE,,257,2025-03-01T15:02:35,202503,03-03-2025,3400.0,0.0,Paid
GPS,Tele,1119831,NON- AIS,,NON-AIS,ANNUAL,594168,Regular,ACTIVE,ACTIVE,,257,2025-06-18T16:07:49,202506,18-06-2025,3300.0,0.0,Paid
GPS,Market,1024500,NON- AIS,,NON-AIS,ANNUAL,31394,PayLater,ACTIVE,ACTIVE,,257,2025-02-21T17:15:32,202503,08-03-2025,3000.0,0.0,Paid
GPS,Market,1056566,NON- AIS,,NON-AIS,ANNUAL,72530,PayLater,ACTIVE,ACTIVE,,257,2025-04-03T16:28:35,202504,26-04-2025,3400.0,0.0,Paid
GPS,Market,1098686,NON- AIS,,NON-AIS,ANNUAL,25654,PayLater,ACTIVE,ACTIVE,,257,2025-05-23T11:46:44,202505,23-05-2025,3449.0,0.0,Paid
GPS,Market,1057285,NON- AIS,,NON-AIS,ANNUAL,490345,Regular,ACTIVE,ACTIVE,,257,2025-04-04T14:09:20,202504,04-04-2025,2650.0,0.0,Paid
GPS,Market,1113169,NON- AIS,,NON-AIS,ANNUAL,837672,PayLater,ACTIVE,ACTIVE,,257,2025-06-10T16:18:12,202506,28-06-2025,3699.0,300.0,Paid
GPS,Market,1105995,NON- AIS,,NON-AIS,ANNUAL,671787,PayLater,ACTIVE,ACTIVE,,257,2025-06-01T20:20:03,202506,03-06-2025,3599.0,0.0,Paid
GPS,Market,1083969,NON- AIS,,NON-AIS,ANNUAL,908625,Regular,ACTIVE,ACTIVE,,257,2025-05-03T17:24:55,202505,03-05-2025,3599.0,0.0,Paid
GPS,Tele,1036421,NON- AIS,,NON-AIS,ANNUAL,819322,PayLater,ACTIVE,ACTIVE,,257,2025-03-08T15:33:36,202503,08-03-2025,3400.0,0.0,Paid
GPS,Market,1037894,NON- AIS,,NON-AIS,ANNUAL,675580,PayLater,ACTIVE,ACTIVE,,257,2025-03-10T16:53:06,202503,10-03-2025,3400.0,0.0,Paid
GPS,Market,1128326,NON- AIS,,NON-AIS,ANNUAL,387010,PayLater,ACTIVE,ACTIVE,,257,2025-06-28T11:22:59,202506,28-06-2025,3400.0,0.0,Paid
GPS,Market,1094232,NON- AIS,,NON-AIS,ANNUAL,498140,PayLater,ACTIVE,ACTIVE,,257,2025-05-17T11:51:13,202505,26-05-2025,3449.0,0.0,Paid
GPS,Market,1054303,NON- AIS,,NON-AIS,ANNUAL,867724,PayLater,ACTIVE,ACTIVE,,257,2025-03-31T22:32:18,202503,31-03-2025,3400.0,0.0,Paid
